title,poster_url,genres
The Hunting Party,The Hunting Party.jpg,"['Adventure', 'Comedy', 'Drama', 'Thriller', 'War']"
The Hudsucker Proxy,The Hudsucker Proxy.jpg,"['Comedy', 'Drama', 'Fantasy']"
The Warlords,The Warlords.jpg,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']"
Nomad: The Warrior,Nomad: The Warrior.jpg,"['Drama', 'History', 'War']"
Snowpiercer,Snowpiercer.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
A Monster in Paris,A Monster in Paris.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Romance', 'Sci-Fi']"
The Last Shot,The Last Shot.jpg,"['Comedy', 'Romance']"
The Crow,The Crow.jpg,"['Action', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Thriller']"
Baahubali: The Beginning,Baahubali: The Beginning.jpg,"['Action', 'Drama']"
The Time Traveler's Wife,The Time Traveler's Wife.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
Because I Said So,Because I Said So.jpg,"['Comedy', 'Romance']"
Frankenweenie,Frankenweenie.jpg,"['Animation', 'Comedy', 'Drama', 'Family', 'Horror', 'Sci-Fi', 'Thriller']"
Serenity,Serenity.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Against the Ropes,Against the Ropes.jpg,"['Biography', 'Drama', 'Romance', 'Sport']"
Superman III,Superman III.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Grudge Match,Grudge Match.jpg,"['Comedy', 'Drama', 'Sport']"
Red Cliff,Red Cliff.jpg,"['Action', 'Adventure', 'Drama', 'History', 'War']"
Sweet Home Alabama,Sweet Home Alabama.jpg,"['Comedy', 'Romance']"
The Ugly Truth,The Ugly Truth.jpg,"['Comedy', 'Romance']"
Sgt. Bilko,Sgt. Bilko.jpg,['Comedy']
Spy Kids 2: Island of Lost Dreams,Spy Kids 2: Island of Lost Dreams.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
Star Trek: Generations,Star Trek: Generations.jpg,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']"
The Grandmaster,The Grandmaster.jpg,"['Action', 'Biography', 'Drama', 'Romance', 'War']"
Water for Elephants,Water for Elephants.jpg,"['Drama', 'Romance']"
Dragon Nest: Warriors' Dawn,Dragon Nest: Warriors' Dawn.jpg,"['Animation', 'Adventure', 'Family', 'Fantasy']"
The Hurricane,The Hurricane.jpg,"['Biography', 'Drama', 'Sport']"
Enough,Enough.jpg,"['Crime', 'Drama', 'Thriller']"
Heartbreakers,Heartbreakers.jpg,"['Comedy', 'Crime', 'Romance']"
Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2.jpg,"['Action', 'Comedy', 'Crime', 'Family']"
Angel Eyes,Angel Eyes.jpg,"['Drama', 'Romance']"
Joe Somebody,Joe Somebody.jpg,"['Comedy', 'Drama']"
The Ninth Gate,The Ninth Gate.jpg,"['Mystery', 'Thriller']"
Extreme Measures,Extreme Measures.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Rock Star,Rock Star.jpg,"['Drama', 'Music']"
Precious,Precious.jpg,['Drama']
White Squall,White Squall.jpg,"['Adventure', 'Drama']"
The Thing,The Thing.jpg,"['Horror', 'Mystery', 'Sci-Fi']"
Riddick,Riddick.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Switchback,Switchback.jpg,"['Crime', 'Mystery', 'Thriller']"
Texas Rangers,Texas Rangers.jpg,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']"
City of Ember,City of Ember.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Sci-Fi', 'Thriller']"
The Master,The Master.jpg,"['Drama', 'History']"
Virgin Territory,Virgin Territory.jpg,"['Adventure', 'Comedy', 'Romance']"
The Express,The Express.jpg,"['Biography', 'Drama', 'Sport']"
The 5th Wave,The 5th Wave.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Creed,Creed.jpg,"['Action', 'Drama', 'Sport']"
The Town,The Town.jpg,"['Crime', 'Drama', 'Thriller']"
What to Expect When You're Expecting,What to Expect When You're Expecting.jpg,"['Comedy', 'Drama', 'Romance']"
Burn After Reading,Burn After Reading.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller']"
Nim's Island,Nim's Island.jpg,"['Adventure', 'Family', 'Fantasy']"
Rush,Rush.jpg,"['Action', 'Biography', 'Drama', 'Sport']"
Magnolia,Magnolia.jpg,['Drama']
Cop Out,Cop Out.jpg,"['Action', 'Comedy', 'Crime', 'Mystery']"
How to Be Single,How to Be Single.jpg,"['Comedy', 'Drama', 'Romance']"
Dolphin Tale,Dolphin Tale.jpg,"['Drama', 'Family']"
Twilight,Twilight.jpg,"['Drama', 'Fantasy', 'Romance']"
John Q,John Q.jpg,"['Crime', 'Drama', 'Thriller']"
Blue Streak,Blue Streak.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
We're the Millers,We're the Millers.jpg,"['Comedy', 'Crime']"
Dark Planet,Dark Planet.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Breakdown,Breakdown.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Never Say Never Again,Never Say Never Again.jpg,"['Action', 'Adventure', 'Thriller']"
Hot Tub Time Machine,Hot Tub Time Machine.jpg,"['Comedy', 'Sci-Fi']"
Dolphin Tale 2,Dolphin Tale 2.jpg,"['Drama', 'Family']"
Reindeer Games,Reindeer Games.jpg,"['Action', 'Crime', 'Thriller']"
A Man Apart,A Man Apart.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Aloha,Aloha.jpg,"['Comedy', 'Drama', 'Romance']"
Ghosts of Mississippi,Ghosts of Mississippi.jpg,"['Drama', 'History']"
Snow Falling on Cedars,Snow Falling on Cedars.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
The Rite,The Rite.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Gattaca,Gattaca.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Isn't She Great,Isn't She Great.jpg,"['Biography', 'Comedy', 'Drama', 'Romance']"
Space Chimps,Space Chimps.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
Head of State,Head of State.jpg,['Comedy']
The Hangover,The Hangover.jpg,['Comedy']
Ip Man 3,Ip Man 3.jpg,"['Action', 'Biography', 'Drama', 'History']"
Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me.jpg,"['Action', 'Adventure', 'Comedy', 'Crime']"
Batman,Batman.jpg,"['Action', 'Adventure']"
There Be Dragons,There Be Dragons.jpg,"['Biography', 'Drama', 'War']"
Lethal Weapon 3,Lethal Weapon 3.jpg,"['Action', 'Crime', 'Thriller']"
The Blind Side,The Blind Side.jpg,"['Biography', 'Drama', 'Sport']"
Rush Hour,Rush Hour.jpg,"['Action', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Spy Kids,Spy Kids.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
Horrible Bosses,Horrible Bosses.jpg,"['Comedy', 'Crime']"
True Grit,True Grit.jpg,"['Drama', 'Western']"
The Devil Wears Prada,The Devil Wears Prada.jpg,"['Comedy', 'Drama']"
Star Trek: The Motion Picture,Star Trek: The Motion Picture.jpg,"['Adventure', 'Mystery', 'Sci-Fi']"
Identity Thief,Identity Thief.jpg,"['Comedy', 'Crime', 'Drama']"
Cape Fear,Cape Fear.jpg,"['Crime', 'Thriller']"
21,21.jpg,"['Crime', 'Drama', 'Thriller']"
Trainwreck,Trainwreck.jpg,"['Comedy', 'Drama', 'Romance']"
Guess Who,Guess Who.jpg,"['Comedy', 'Romance']"
The English Patient,The English Patient.jpg,"['Drama', 'Romance', 'War']"
L.A. Confidential,L.A. Confidential.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Sky High,Sky High.jpg,"['Action', 'Comedy', 'Family', 'Sci-Fi']"
In & Out,In & Out.jpg,"['Comedy', 'Romance']"
Species,Species.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
A Nightmare on Elm Street,A Nightmare on Elm Street.jpg,['Horror']
The Cell,The Cell.jpg,"['Crime', 'Horror', 'Sci-Fi', 'Thriller']"
The Man in the Iron Mask,The Man in the Iron Mask.jpg,"['Action', 'Adventure', 'Drama']"
Secretariat,Secretariat.jpg,"['Biography', 'Drama', 'Family', 'History', 'Sport']"
TMNT,TMNT.jpg,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Radio,Radio.jpg,"['Biography', 'Drama', 'Sport']"
Friends with Benefits,Friends with Benefits.jpg,"['Comedy', 'Romance']"
Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising.jpg,['Comedy']
Saving Mr. Banks,Saving Mr. Banks.jpg,"['Biography', 'Comedy', 'Drama']"
Malcolm X,Malcolm X.jpg,"['Biography', 'Drama', 'History']"
This Is 40,This Is 40.jpg,"['Comedy', 'Drama', 'Romance']"
Old Dogs,Old Dogs.jpg,"['Comedy', 'Family']"
Underworld: Rise of the Lycans,Underworld: Rise of the Lycans.jpg,"['Action', 'Fantasy', 'Thriller']"
License to Wed,License to Wed.jpg,"['Comedy', 'Romance']"
The Benchwarmers,The Benchwarmers.jpg,"['Comedy', 'Sport']"
Must Love Dogs,Must Love Dogs.jpg,"['Comedy', 'Romance']"
Donnie Brasco,Donnie Brasco.jpg,"['Biography', 'Crime', 'Drama']"
Resident Evil,Resident Evil.jpg,"['Action', 'Horror', 'Sci-Fi']"
Poltergeist,Poltergeist.jpg,"['Horror', 'Thriller']"
The Ladykillers,The Ladykillers.jpg,"['Comedy', 'Crime', 'Thriller']"
Max Payne,Max Payne.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
In Time,In Time.jpg,"['Action', 'Sci-Fi', 'Thriller']"
The Back-up Plan,The Back-up Plan.jpg,"['Comedy', 'Romance']"
Something Borrowed,Something Borrowed.jpg,"['Comedy', 'Drama', 'Romance']"
Black Knight,Black Knight.jpg,"['Adventure', 'Comedy', 'Fantasy']"
The Bad News Bears,The Bad News Bears.jpg,"['Comedy', 'Drama', 'Family', 'Sport']"
Street Fighter,Street Fighter.jpg,"['Action', 'Adventure', 'Comedy', 'Thriller']"
The Pianist,The Pianist.jpg,"['Biography', 'Drama', 'Music', 'War']"
The Nativity Story,The Nativity Story.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy', 'History', 'Romance']"
House of Wax,House of Wax.jpg,"['Horror', 'Thriller']"
Closer,Closer.jpg,"['Drama', 'Romance']"
J. Edgar,J. Edgar.jpg,"['Biography', 'Drama', 'Romance']"
Mirrors,Mirrors.jpg,"['Horror', 'Mystery']"
Queen of the Damned,Queen of the Damned.jpg,"['Drama', 'Fantasy', 'Horror']"
Predator 2,Predator 2.jpg,"['Action', 'Horror', 'Sci-Fi']"
Untraceable,Untraceable.jpg,"['Crime', 'Mystery', 'Thriller']"
Blast from the Past,Blast from the Past.jpg,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']"
Flash Gordon,Flash Gordon.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Jersey Girl,Jersey Girl.jpg,"['Comedy', 'Drama', 'Romance']"
Alex Cross,Alex Cross.jpg,"['Action', 'Crime', 'Mystery', 'Thriller']"
Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Heist,Heist.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Nanny McPhee Returns,Nanny McPhee Returns.jpg,"['Comedy', 'Family', 'Fantasy', 'War']"
Hoffa,Hoffa.jpg,"['Biography', 'Crime', 'Drama']"
The X Files: I Want to Believe,The X Files: I Want to Believe.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Ella Enchanted,Ella Enchanted.jpg,"['Comedy', 'Family', 'Fantasy', 'Romance']"
Concussion,Concussion.jpg,"['Biography', 'Drama', 'Sport']"
Abduction,Abduction.jpg,"['Action', 'Drama', 'Mystery', 'Thriller']"
Valiant,Valiant.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'War']"
Wonder Boys,Wonder Boys.jpg,"['Comedy', 'Drama']"
Superhero Movie,Superhero Movie.jpg,"['Action', 'Comedy', 'Sci-Fi']"
Broken City,Broken City.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Cursed,Cursed.jpg,"['Comedy', 'Horror']"
Premium Rush,Premium Rush.jpg,"['Action', 'Crime', 'Thriller']"
Hot Pursuit,Hot Pursuit.jpg,"['Action', 'Comedy', 'Crime']"
The Four Feathers,The Four Feathers.jpg,"['Action', 'Adventure', 'Drama', 'Romance', 'War']"
Parker,Parker.jpg,"['Action', 'Crime', 'Thriller']"
Wimbledon,Wimbledon.jpg,"['Comedy', 'Romance', 'Sport']"
Furry Vengeance,Furry Vengeance.jpg,"['Comedy', 'Family']"
Bait,Bait.jpg,"['Action', 'Fantasy', 'Horror']"
Krull,Krull.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Lions for Lambs,Lions for Lambs.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']"
Flight of the Intruder,Flight of the Intruder.jpg,"['Action', 'Drama', 'Thriller', 'War']"
Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story.jpg,"['Comedy', 'Music']"
The Shipping News,The Shipping News.jpg,['Drama']
American Outlaws,American Outlaws.jpg,"['Action', 'Western']"
The Young Victoria,The Young Victoria.jpg,"['Biography', 'Drama', 'History', 'Romance']"
Whiteout,Whiteout.jpg,"['Action', 'Crime', 'Mystery', 'Thriller']"
The Tree of Life,The Tree of Life.jpg,"['Drama', 'Fantasy']"
Knock Off,Knock Off.jpg,"['Action', 'Crime', 'Thriller']"
Sabotage,Sabotage.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Order,The Order.jpg,"['Horror', 'Mystery', 'Thriller']"
Punisher: War Zone,Punisher: War Zone.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Zoom,Zoom.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
The Walk,The Walk.jpg,"['Adventure', 'Biography', 'Drama', 'History']"
Warriors of Virtue,Warriors of Virtue.jpg,"['Action', 'Adventure', 'Fantasy']"
A Good Year,A Good Year.jpg,"['Comedy', 'Drama', 'Romance']"
Luther,Luther.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Radio Flyer,Radio Flyer.jpg,['Drama']
"Blood In, Blood Out","Blood In, Blood Out.jpg","['Crime', 'Drama']"
Smilla's Sense of Snow,Smilla's Sense of Snow.jpg,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Femme Fatale,Femme Fatale.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Lion of the Desert,The Lion of the Desert.jpg,"['Biography', 'Drama', 'History', 'War']"
The Horseman on the Roof,The Horseman on the Roof.jpg,"['Adventure', 'Drama', 'Romance', 'War']"
Ride with the Devil,Ride with the Devil.jpg,"['Drama', 'Romance', 'War', 'Western']"
Biutiful,Biutiful.jpg,"['Drama', 'Romance']"
Bandidas,Bandidas.jpg,"['Action', 'Comedy', 'Crime', 'Drama', 'Western']"
The Maze Runner,The Maze Runner.jpg,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Unfinished Business,Unfinished Business.jpg,"['Comedy', 'Drama']"
The Age of Innocence,The Age of Innocence.jpg,"['Drama', 'Romance']"
The Fountain,The Fountain.jpg,"['Drama', 'Mystery', 'Romance', 'Sci-Fi']"
Chill Factor,Chill Factor.jpg,"['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']"
Stolen,Stolen.jpg,"['Action', 'Crime', 'Thriller']"
Ponyo,Ponyo.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Longest Ride,The Longest Ride.jpg,"['Comedy', 'Drama', 'Romance', 'Western']"
The Astronaut's Wife,The Astronaut's Wife.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
I Dreamed of Africa,I Dreamed of Africa.jpg,"['Adventure', 'Biography', 'Drama', 'Romance']"
Playing for Keeps,Playing for Keeps.jpg,"['Comedy', 'Romance', 'Sport']"
Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom.jpg,"['Biography', 'Drama', 'History']"
Reds,Reds.jpg,"['Biography', 'Drama', 'History', 'Romance']"
A Few Good Men,A Few Good Men.jpg,"['Drama', 'Thriller']"
Exit Wounds,Exit Wounds.jpg,"['Action', 'Crime', 'Thriller']"
Big Momma's House,Big Momma's House.jpg,"['Action', 'Comedy', 'Crime']"
Thunder and the House of Magic,Thunder and the House of Magic.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Darkest Hour,The Darkest Hour.jpg,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']"
Step Up Revolution,Step Up Revolution.jpg,"['Drama', 'Music', 'Romance']"
Snakes on a Plane,Snakes on a Plane.jpg,"['Action', 'Adventure', 'Crime', 'Thriller']"
The Watcher,The Watcher.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Punisher,The Punisher.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Goal! The Dream Begins,Goal! The Dream Begins.jpg,"['Drama', 'Romance', 'Sport']"
Safe,Safe.jpg,"['Action', 'Crime', 'Thriller']"
Pushing Tin,Pushing Tin.jpg,"['Comedy', 'Drama', 'Romance']"
Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Doomsday,Doomsday.jpg,"['Action', 'Sci-Fi', 'Thriller']"
The Reader,The Reader.jpg,"['Drama', 'Mystery', 'Romance']"
Wanderlust,Wanderlust.jpg,"['Comedy', 'Romance']"
Elf,Elf.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
Phenomenon,Phenomenon.jpg,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
Snow Dogs,Snow Dogs.jpg,"['Adventure', 'Comedy', 'Family', 'Sport']"
Scrooged,Scrooged.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Nacho Libre,Nacho Libre.jpg,"['Comedy', 'Family', 'Sport']"
Bridesmaids,Bridesmaids.jpg,['Comedy']
This Is the End,This Is the End.jpg,"['Comedy', 'Fantasy']"
Stigmata,Stigmata.jpg,"['Horror', 'Mystery']"
Men of Honor,Men of Honor.jpg,"['Biography', 'Drama']"
Takers,Takers.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Big Wedding,The Big Wedding.jpg,"['Comedy', 'Drama', 'Romance']"
"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son.jpg","['Action', 'Comedy', 'Crime']"
Source Code,Source Code.jpg,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Alive,Alive.jpg,"['Biography', 'Drama', 'Thriller']"
The Number 23,The Number 23.jpg,"['Crime', 'Mystery', 'Thriller']"
The Young and Prodigious T.S. Spivet,The Young and Prodigious T.S. Spivet.jpg,"['Adventure', 'Comedy', 'Drama', 'Family']"
1941,1941.jpg,"['Action', 'Comedy', 'War']"
Dreamer,Dreamer.jpg,"['Drama', 'Family', 'Sport']"
A History of Violence,A History of Violence.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Transporter 2,Transporter 2.jpg,"['Action', 'Crime', 'Thriller']"
The Quick and the Dead,The Quick and the Dead.jpg,"['Action', 'Drama', 'Romance', 'Thriller', 'Western']"
Laws of Attraction,Laws of Attraction.jpg,"['Comedy', 'Romance']"
Bringing Out the Dead,Bringing Out the Dead.jpg,"['Drama', 'Thriller']"
Repo Men,Repo Men.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Dragon Wars: D-War,Dragon Wars: D-War.jpg,"['Action', 'Drama', 'Fantasy', 'Thriller']"
Bogus,Bogus.jpg,"['Comedy', 'Family', 'Fantasy']"
The Incredible Burt Wonderstone,The Incredible Burt Wonderstone.jpg,['Comedy']
Cats Don't Dance,Cats Don't Dance.jpg,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']"
Cradle Will Rock,Cradle Will Rock.jpg,['Drama']
The Good German,The Good German.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller', 'War']"
George and the Dragon,George and the Dragon.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
Apocalypse Now,Apocalypse Now.jpg,"['Drama', 'Mystery', 'War']"
Going the Distance,Going the Distance.jpg,"['Comedy', 'Romance']"
Mr. Holland's Opus,Mr. Holland's Opus.jpg,"['Drama', 'Music']"
Criminal,Criminal.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Out of Africa,Out of Africa.jpg,"['Biography', 'Drama', 'Romance']"
Flight,Flight.jpg,"['Drama', 'Thriller']"
Moonraker,Moonraker.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
The Grand Budapest Hotel,The Grand Budapest Hotel.jpg,"['Adventure', 'Comedy', 'Crime']"
Hearts in Atlantis,Hearts in Atlantis.jpg,"['Drama', 'Mystery']"
Arachnophobia,Arachnophobia.jpg,"['Comedy', 'Horror', 'Thriller']"
Frequency,Frequency.jpg,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Vacation,Vacation.jpg,"['Adventure', 'Comedy']"
Get Shorty,Get Shorty.jpg,"['Comedy', 'Crime', 'Thriller']"
Chicago,Chicago.jpg,"['Comedy', 'Crime', 'Musical']"
Big Daddy,Big Daddy.jpg,"['Comedy', 'Drama']"
American Pie 2,American Pie 2.jpg,['Comedy']
Toy Story,Toy Story.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Speed,Speed.jpg,"['Action', 'Adventure', 'Thriller']"
The Vow,The Vow.jpg,"['Drama', 'Romance']"
Extraordinary Measures,Extraordinary Measures.jpg,['Drama']
Remember the Titans,Remember the Titans.jpg,"['Biography', 'Comedy', 'Drama', 'Sport']"
The Hunt for Red October,The Hunt for Red October.jpg,"['Action', 'Adventure', 'Thriller']"
The Butler,The Butler.jpg,"['Biography', 'Drama']"
Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story.jpg,"['Comedy', 'Sport']"
The Addams Family,The Addams Family.jpg,"['Comedy', 'Fantasy']"
Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls.jpg,"['Adventure', 'Comedy', 'Crime']"
The Princess Diaries,The Princess Diaries.jpg,"['Comedy', 'Family', 'Romance']"
The First Wives Club,The First Wives Club.jpg,['Comedy']
Se7en,Se7en.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
District 9,District 9.jpg,"['Action', 'Sci-Fi', 'Thriller']"
The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Mystic River,Mystic River.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Million Dollar Baby,Million Dollar Baby.jpg,"['Drama', 'Sport']"
Analyze This,Analyze This.jpg,"['Comedy', 'Crime']"
The Notebook,The Notebook.jpg,"['Drama', 'Romance']"
27 Dresses,27 Dresses.jpg,"['Comedy', 'Romance']"
Hannah Montana: The Movie,Hannah Montana: The Movie.jpg,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
Rugrats in Paris,Rugrats in Paris.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance']"
The Prince of Tides,The Prince of Tides.jpg,"['Drama', 'Romance']"
Legends of the Fall,Legends of the Fall.jpg,"['Drama', 'Romance', 'War', 'Western']"
Up in the Air,Up in the Air.jpg,"['Comedy', 'Drama', 'Romance']"
About Schmidt,About Schmidt.jpg,['Drama']
Warm Bodies,Warm Bodies.jpg,"['Comedy', 'Horror', 'Romance']"
Looper,Looper.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Down to Earth,Down to Earth.jpg,"['Comedy', 'Fantasy']"
Babe,Babe.jpg,"['Comedy', 'Drama', 'Family']"
Hope Springs,Hope Springs.jpg,"['Comedy', 'Drama', 'Romance']"
Forgetting Sarah Marshall,Forgetting Sarah Marshall.jpg,"['Comedy', 'Drama', 'Romance']"
Friday Night Lights,Friday Night Lights.jpg,"['Drama', 'Sport']"
Four Brothers,Four Brothers.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Baby Mama,Baby Mama.jpg,"['Comedy', 'Romance']"
Hope Floats,Hope Floats.jpg,"['Drama', 'Romance']"
Bride Wars,Bride Wars.jpg,"['Comedy', 'Romance']"
Without a Paddle,Without a Paddle.jpg,"['Adventure', 'Comedy', 'Mystery']"
13 Going on 30,13 Going on 30.jpg,"['Comedy', 'Fantasy', 'Romance']"
Midnight in Paris,Midnight in Paris.jpg,"['Comedy', 'Fantasy', 'Romance']"
