title,poster_url,genres
Hearts in Atlantis,movie_posters/Hearts in Atlantis.jpg,"['Drama', 'Mystery']"
Arachnophobia,movie_posters/Arachnophobia.jpg,"['Comedy', 'Horror', 'Thriller']"
Frequency,movie_posters/Frequency.jpg,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Vacation,movie_posters/Vacation.jpg,"['Adventure', 'Comedy']"
Get Shorty,movie_posters/Get Shorty.jpg,"['Comedy', 'Crime', 'Thriller']"
Chicago,movie_posters/Chicago.jpg,"['Comedy', 'Crime', 'Musical']"
Big Daddy,movie_posters/Big Daddy.jpg,"['Comedy', 'Drama']"
American Pie 2,movie_posters/American Pie 2.jpg,['Comedy']
Toy Story,movie_posters/Toy Story.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Speed,movie_posters/Speed.jpg,"['Action', 'Adventure', 'Thriller']"
The Vow,movie_posters/The Vow.jpg,"['Drama', 'Romance']"
Extraordinary Measures,movie_posters/Extraordinary Measures.jpg,['Drama']
Remember the Titans,movie_posters/Remember the Titans.jpg,"['Biography', 'Comedy', 'Drama', 'Sport']"
The Hunt for Red October,movie_posters/The Hunt for Red October.jpg,"['Action', 'Adventure', 'Thriller']"
The Butler,movie_posters/The Butler.jpg,"['Biography', 'Drama']"
Dodgeball: A True Underdog Story,movie_posters/Dodgeball: A True Underdog Story.jpg,"['Comedy', 'Sport']"
The Addams Family,movie_posters/The Addams Family.jpg,"['Comedy', 'Fantasy']"
Ace Ventura: When Nature Calls,movie_posters/Ace Ventura: When Nature Calls.jpg,"['Adventure', 'Comedy', 'Crime']"
The Princess Diaries,movie_posters/The Princess Diaries.jpg,"['Comedy', 'Family', 'Romance']"
The First Wives Club,movie_posters/The First Wives Club.jpg,['Comedy']
Se7en,movie_posters/Se7en.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
District 9,movie_posters/District 9.jpg,"['Action', 'Sci-Fi', 'Thriller']"
The SpongeBob SquarePants Movie,movie_posters/The SpongeBob SquarePants Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Mystic River,movie_posters/Mystic River.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Million Dollar Baby,movie_posters/Million Dollar Baby.jpg,"['Drama', 'Sport']"
Analyze This,movie_posters/Analyze This.jpg,"['Comedy', 'Crime']"
The Notebook,movie_posters/The Notebook.jpg,"['Drama', 'Romance']"
27 Dresses,movie_posters/27 Dresses.jpg,"['Comedy', 'Romance']"
Hannah Montana: The Movie,movie_posters/Hannah Montana: The Movie.jpg,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
Rugrats in Paris,movie_posters/Rugrats in Paris.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance']"
The Prince of Tides,movie_posters/The Prince of Tides.jpg,"['Drama', 'Romance']"
Legends of the Fall,movie_posters/Legends of the Fall.jpg,"['Drama', 'Romance', 'War', 'Western']"
Up in the Air,movie_posters/Up in the Air.jpg,"['Comedy', 'Drama', 'Romance']"
About Schmidt,movie_posters/About Schmidt.jpg,['Drama']
Warm Bodies,movie_posters/Warm Bodies.jpg,"['Comedy', 'Horror', 'Romance']"
Looper,movie_posters/Looper.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Down to Earth,movie_posters/Down to Earth.jpg,"['Comedy', 'Fantasy']"
Babe,movie_posters/Babe.jpg,"['Comedy', 'Drama', 'Family']"
Hope Springs,movie_posters/Hope Springs.jpg,"['Comedy', 'Drama', 'Romance']"
Forgetting Sarah Marshall,movie_posters/Forgetting Sarah Marshall.jpg,"['Comedy', 'Drama', 'Romance']"
Friday Night Lights,movie_posters/Friday Night Lights.jpg,"['Drama', 'Sport']"
Four Brothers,movie_posters/Four Brothers.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Baby Mama,movie_posters/Baby Mama.jpg,"['Comedy', 'Romance']"
Hope Floats,movie_posters/Hope Floats.jpg,"['Drama', 'Romance']"
Bride Wars,movie_posters/Bride Wars.jpg,"['Comedy', 'Romance']"
Without a Paddle,movie_posters/Without a Paddle.jpg,"['Adventure', 'Comedy', 'Mystery']"
13 Going on 30,movie_posters/13 Going on 30.jpg,"['Comedy', 'Fantasy', 'Romance']"
Midnight in Paris,movie_posters/Midnight in Paris.jpg,"['Comedy', 'Fantasy', 'Romance']"
The Nut Job,movie_posters/The Nut Job.jpg,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family']"
Blow,movie_posters/Blow.jpg,"['Biography', 'Crime', 'Drama']"
Message in a Bottle,movie_posters/Message in a Bottle.jpg,"['Drama', 'Romance']"
Star Trek V: The Final Frontier,movie_posters/Star Trek V: The Final Frontier.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
Like Mike,movie_posters/Like Mike.jpg,"['Comedy', 'Family', 'Fantasy', 'Sport']"
Naked Gun 33 1/3: The Final Insult,movie_posters/Naked Gun 33 1_3: The Final Insult.jpg,"['Comedy', 'Crime']"
A View to a Kill,movie_posters/A View to a Kill.jpg,"['Action', 'Adventure', 'Thriller']"
Wallace & Gromit: The Curse of the Were-Rabbit,movie_posters/Wallace & Gromit: The Curse of the Were-Rabbit.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery', 'Sci-Fi']"
P.S. I Love You,movie_posters/P.S. I Love You.jpg,"['Comedy', 'Drama', 'Romance']"
Racing Stripes,movie_posters/Racing Stripes.jpg,"['Adventure', 'Comedy', 'Drama', 'Family', 'Sport']"
Atonement,movie_posters/Atonement.jpg,"['Drama', 'Mystery', 'Romance', 'War']"
Letters to Juliet,movie_posters/Letters to Juliet.jpg,"['Adventure', 'Comedy', 'Drama', 'Romance']"
Black Rain,movie_posters/Black Rain.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Three Stooges,movie_posters/The Three Stooges.jpg,"['Comedy', 'Family']"
Corpse Bride,movie_posters/Corpse Bride.jpg,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical', 'Romance']"
Glory Road,movie_posters/Glory Road.jpg,"['Biography', 'Drama', 'Sport']"
Sicario,movie_posters/Sicario.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Southpaw,movie_posters/Southpaw.jpg,"['Action', 'Drama', 'Sport']"
Drag Me to Hell,movie_posters/Drag Me to Hell.jpg,['Horror']
The Age of Adaline,movie_posters/The Age of Adaline.jpg,"['Drama', 'Fantasy', 'Romance']"
Secondhand Lions,movie_posters/Secondhand Lions.jpg,"['Comedy', 'Drama', 'Family']"
Step Up 3D,movie_posters/Step Up 3D.jpg,"['Drama', 'Music', 'Romance']"
Blue Crush,movie_posters/Blue Crush.jpg,"['Drama', 'Romance', 'Sport']"
Stranger Than Fiction,movie_posters/Stranger Than Fiction.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
30 Days of Night,movie_posters/30 Days of Night.jpg,"['Action', 'Horror', 'Thriller']"
The Cabin in the Woods,movie_posters/The Cabin in the Woods.jpg,"['Horror', 'Mystery', 'Thriller']"
Meet the Spartans,movie_posters/Meet the Spartans.jpg,"['Comedy', 'Fantasy']"
Midnight Run,movie_posters/Midnight Run.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Running Man,movie_posters/The Running Man.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Little Shop of Horrors,movie_posters/Little Shop of Horrors.jpg,"['Comedy', 'Horror', 'Musical', 'Romance']"
Hanna,movie_posters/Hanna.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
The Family,movie_posters/The Family.jpg,"['Drama', 'Mystery']"
Mortal Kombat: Annihilation,movie_posters/Mortal Kombat: Annihilation.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
Larry Crowne,movie_posters/Larry Crowne.jpg,"['Comedy', 'Drama', 'Romance']"
Carrie,movie_posters/Carrie.jpg,"['Drama', 'Horror', 'Thriller']"
Take the Lead,movie_posters/Take the Lead.jpg,"['Drama', 'Music']"
Entourage,movie_posters/Entourage.jpg,"['Comedy', 'Drama']"
Gridiron Gang,movie_posters/Gridiron Gang.jpg,"['Biography', 'Crime', 'Drama', 'Sport']"
What's the Worst That Could Happen?,movie_posters/What's the Worst That Could Happen?.jpg,"['Comedy', 'Crime']"
9,movie_posters/9.jpg,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']"
Side Effects,movie_posters/Side Effects.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Prince and Me,movie_posters/The Prince and Me.jpg,"['Comedy', 'Family', 'Romance']"
Winnie the Pooh,movie_posters/Winnie the Pooh.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']"
Dumb and Dumberer: When Harry Met Lloyd,movie_posters/Dumb and Dumberer: When Harry Met Lloyd.jpg,['Comedy']
Bulworth,movie_posters/Bulworth.jpg,"['Comedy', 'Drama', 'Romance']"
Get on Up,movie_posters/Get on Up.jpg,"['Biography', 'Drama', 'Music']"
One True Thing,movie_posters/One True Thing.jpg,['Drama']
Virtuosity,movie_posters/Virtuosity.jpg,"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
My Super Ex-Girlfriend,movie_posters/My Super Ex-Girlfriend.jpg,"['Comedy', 'Romance', 'Sci-Fi']"
Deliver Us from Evil,movie_posters/Deliver Us from Evil.jpg,"['Crime', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
Sanctum,movie_posters/Sanctum.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
Little Black Book,movie_posters/Little Black Book.jpg,"['Comedy', 'Drama', 'Romance']"
The Five-Year Engagement,movie_posters/The Five-Year Engagement.jpg,"['Comedy', 'Drama', 'Romance']"
Mr. 3000,movie_posters/Mr. 3000.jpg,"['Comedy', 'Drama', 'Romance', 'Sport']"
The Next Three Days,movie_posters/The Next Three Days.jpg,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']"
Ultraviolet,movie_posters/Ultraviolet.jpg,"['Action', 'Sci-Fi']"
Assault on Precinct 13,movie_posters/Assault on Precinct 13.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Replacement Killers,movie_posters/The Replacement Killers.jpg,"['Action', 'Crime', 'Thriller']"
Fled,movie_posters/Fled.jpg,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']"
Eight Legged Freaks,movie_posters/Eight Legged Freaks.jpg,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
Love & Other Drugs,movie_posters/Love & Other Drugs.jpg,"['Comedy', 'Drama', 'Romance']"
88 Minutes,movie_posters/88 Minutes.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
North Country,movie_posters/North Country.jpg,['Drama']
The Whole Ten Yards,movie_posters/The Whole Ten Yards.jpg,"['Comedy', 'Crime', 'Thriller']"
Splice,movie_posters/Splice.jpg,"['Horror', 'Sci-Fi']"
Howard the Duck,movie_posters/Howard the Duck.jpg,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
Pride and Glory,movie_posters/Pride and Glory.jpg,"['Crime', 'Drama', 'Thriller']"
The Cave,movie_posters/The Cave.jpg,"['Adventure', 'Horror', 'Sci-Fi', 'Thriller']"
Alex & Emma,movie_posters/Alex & Emma.jpg,"['Comedy', 'Romance']"
Wicker Park,movie_posters/Wicker Park.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Fright Night,movie_posters/Fright Night.jpg,"['Action', 'Comedy', 'Drama', 'Horror', 'Mystery']"
The New World,movie_posters/The New World.jpg,"['Biography', 'Drama', 'History', 'Romance']"
Wing Commander,movie_posters/Wing Commander.jpg,"['Action', 'Adventure', 'Sci-Fi']"
In Dreams,movie_posters/In Dreams.jpg,"['Drama', 'Fantasy', 'Thriller']"
Dragonball Evolution,movie_posters/Dragonball Evolution.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
The Last Stand,movie_posters/The Last Stand.jpg,"['Action', 'Thriller', 'Western']"
Godsend,movie_posters/Godsend.jpg,"['Action', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']"
Chasing Liberty,movie_posters/Chasing Liberty.jpg,"['Comedy', 'Romance']"
Hoodwinked Too! Hood vs. Evil,movie_posters/Hoodwinked Too! Hood vs. Evil.jpg,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Mystery']"
An Unfinished Life,movie_posters/An Unfinished Life.jpg,"['Drama', 'Family', 'Romance']"
The Imaginarium of Doctor Parnassus,movie_posters/The Imaginarium of Doctor Parnassus.jpg,"['Adventure', 'Comedy', 'Fantasy', 'Mystery']"
Barney's Version,movie_posters/Barney's Version.jpg,"['Comedy', 'Drama']"
Trapped,movie_posters/Trapped.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Runner Runner,movie_posters/Runner Runner.jpg,"['Crime', 'Mystery', 'Thriller']"
Antitrust,movie_posters/Antitrust.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Glory,movie_posters/Glory.jpg,"['Biography', 'Drama', 'History', 'War']"
Once Upon a Time in America,movie_posters/Once Upon a Time in America.jpg,"['Crime', 'Drama']"
Dead Man Down,movie_posters/Dead Man Down.jpg,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
The Merchant of Venice,movie_posters/The Merchant of Venice.jpg,"['Drama', 'Romance']"
The Good Thief,movie_posters/The Good Thief.jpg,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']"
Supercross,movie_posters/Supercross.jpg,"['Action', 'Drama', 'Romance', 'Sport']"
Miss Potter,movie_posters/Miss Potter.jpg,"['Biography', 'Drama', 'Romance']"
The Promise,movie_posters/The Promise.jpg,"['Action', 'Drama', 'Fantasy']"
DOA: Dead or Alive,movie_posters/DOA: Dead or Alive.jpg,"['Action', 'Adventure', 'Mystery']"
The Assassination of Jesse James by the Coward Robert Ford,movie_posters/The Assassination of Jesse James by the Coward Robert Ford.jpg,"['Biography', 'Crime', 'Drama', 'History', 'Western']"
1911,movie_posters/1911.jpg,"['Drama', 'History', 'War']"
Little Nicholas,movie_posters/Little Nicholas.jpg,"['Comedy', 'Family']"
Wild Card,movie_posters/Wild Card.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Machine Gun Preacher,movie_posters/Machine Gun Preacher.jpg,"['Action', 'Biography', 'Crime', 'Drama']"
Conference of Animals,movie_posters/Conference of Animals.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Goodbye Bafana,movie_posters/Goodbye Bafana.jpg,"['Biography', 'Drama', 'History']"
United Passions,movie_posters/United Passions.jpg,"['Drama', 'History', 'Sport']"
Grace of Monaco,movie_posters/Grace of Monaco.jpg,"['Biography', 'Drama', 'Romance']"
A Warrior's Tail,movie_posters/A Warrior's Tail.jpg,"['Animation', 'Adventure', 'Fantasy']"
Ripley's Game,movie_posters/Ripley's Game.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Sausage Party,movie_posters/Sausage Party.jpg,"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
Pitch Perfect 2,movie_posters/Pitch Perfect 2.jpg,"['Comedy', 'Music']"
Walk the Line,movie_posters/Walk the Line.jpg,"['Biography', 'Drama', 'Music', 'Romance']"
12 Monkeys,movie_posters/12 Monkeys.jpg,"['Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Keeping the Faith,movie_posters/Keeping the Faith.jpg,"['Comedy', 'Drama', 'Romance']"
The Borrowers,movie_posters/The Borrowers.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
Frost/Nixon,movie_posters/Frost_Nixon.jpg,"['Biography', 'Drama', 'History']"
Confessions of a Dangerous Mind,movie_posters/Confessions of a Dangerous Mind.jpg,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
Serving Sara,movie_posters/Serving Sara.jpg,"['Comedy', 'Romance']"
The Boss,movie_posters/The Boss.jpg,['Comedy']
Cry Freedom,movie_posters/Cry Freedom.jpg,"['Biography', 'Drama', 'History']"
Mumford,movie_posters/Mumford.jpg,"['Comedy', 'Drama']"
Seed of Chucky,movie_posters/Seed of Chucky.jpg,"['Comedy', 'Horror', 'Thriller']"
The Jacket,movie_posters/The Jacket.jpg,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']"
Aladdin,movie_posters/Aladdin.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
Straight Outta Compton,movie_posters/Straight Outta Compton.jpg,"['Biography', 'Drama', 'History', 'Music']"
Indiana Jones and the Temple of Doom,movie_posters/Indiana Jones and the Temple of Doom.jpg,"['Action', 'Adventure']"
The Rugrats Movie,movie_posters/The Rugrats Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Musical']"
Along Came a Spider,movie_posters/Along Came a Spider.jpg,"['Drama', 'Thriller']"
Florence Foster Jenkins,movie_posters/Florence Foster Jenkins.jpg,"['Biography', 'Comedy', 'Drama', 'Music']"
Once Upon a Time in Mexico,movie_posters/Once Upon a Time in Mexico.jpg,"['Action', 'Crime', 'Thriller']"
Die Hard,movie_posters/Die Hard.jpg,"['Action', 'Thriller']"
Role Models,movie_posters/Role Models.jpg,['Comedy']
The Big Short,movie_posters/The Big Short.jpg,"['Biography', 'Comedy', 'Drama', 'History']"
Taking Woodstock,movie_posters/Taking Woodstock.jpg,"['Biography', 'Comedy', 'Drama', 'History', 'Music']"
Miracle,movie_posters/Miracle.jpg,"['Biography', 'Drama', 'History', 'Sport']"
Dawn of the Dead,movie_posters/Dawn of the Dead.jpg,"['Action', 'Horror']"
The Wedding Planner,movie_posters/The Wedding Planner.jpg,"['Comedy', 'Romance']"
Harlock: Space Pirate,movie_posters/Harlock: Space Pirate.jpg,"['Animation', 'Adventure', 'Sci-Fi']"
The Royal Tenenbaums,movie_posters/The Royal Tenenbaums.jpg,"['Comedy', 'Drama']"
Identity,movie_posters/Identity.jpg,"['Mystery', 'Thriller']"
Last Vegas,movie_posters/Last Vegas.jpg,['Comedy']
For Your Eyes Only,movie_posters/For Your Eyes Only.jpg,"['Action', 'Adventure', 'Thriller']"
Serendipity,movie_posters/Serendipity.jpg,"['Comedy', 'Romance']"
Timecop,movie_posters/Timecop.jpg,"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
Zoolander,movie_posters/Zoolander.jpg,['Comedy']
Safe Haven,movie_posters/Safe Haven.jpg,"['Drama', 'Romance', 'Thriller']"
Hocus Pocus,movie_posters/Hocus Pocus.jpg,"['Comedy', 'Family', 'Fantasy', 'Horror']"
No Reservations,movie_posters/No Reservations.jpg,"['Comedy', 'Drama', 'Romance']"
Kick-Ass,movie_posters/Kick-Ass.jpg,"['Action', 'Comedy', 'Crime']"
30 Minutes or Less,movie_posters/30 Minutes or Less.jpg,"['Action', 'Comedy', 'Crime']"
Dracula 2000,movie_posters/Dracula 2000.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","movie_posters/Alexander and the Terrible, Horrible, No Good, Very Bad Day.jpg","['Comedy', 'Drama', 'Family', 'Fantasy']"
Pride & Prejudice,movie_posters/Pride & Prejudice.jpg,"['Drama', 'Romance']"
Blade Runner,movie_posters/Blade Runner.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Rob Roy,movie_posters/Rob Roy.jpg,"['Adventure', 'Biography', 'Drama', 'History']"
3 Days to Kill,movie_posters/3 Days to Kill.jpg,"['Action', 'Drama', 'Thriller']"
We Own the Night,movie_posters/We Own the Night.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Lost Souls,movie_posters/Lost Souls.jpg,"['Drama', 'Horror', 'Thriller']"
Winged Migration,movie_posters/Winged Migration.jpg,['Documentary']
Just My Luck,movie_posters/Just My Luck.jpg,"['Comedy', 'Fantasy', 'Romance']"
"Mystery, Alaska","movie_posters/Mystery, Alaska.jpg","['Comedy', 'Drama', 'Sport']"
The Spy Next Door,movie_posters/The Spy Next Door.jpg,"['Action', 'Comedy', 'Family']"
A Simple Wish,movie_posters/A Simple Wish.jpg,"['Comedy', 'Family', 'Fantasy']"
Ghosts of Mars,movie_posters/Ghosts of Mars.jpg,"['Action', 'Horror', 'Sci-Fi']"
Our Brand Is Crisis,movie_posters/Our Brand Is Crisis.jpg,"['Comedy', 'Drama']"
Pride and Prejudice and Zombies,movie_posters/Pride and Prejudice and Zombies.jpg,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Romance']"
Kundun,movie_posters/Kundun.jpg,"['Biography', 'Drama', 'History', 'War']"
How to Lose Friends & Alienate People,movie_posters/How to Lose Friends & Alienate People.jpg,"['Biography', 'Comedy', 'Drama', 'Romance']"
Kick-Ass 2,movie_posters/Kick-Ass 2.jpg,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
Captain Alatriste: The Spanish Musketeer,movie_posters/Captain Alatriste: The Spanish Musketeer.jpg,"['Adventure', 'Drama', 'History', 'Romance', 'Thriller', 'War']"
Brick Mansions,movie_posters/Brick Mansions.jpg,"['Action', 'Crime', 'Thriller']"
Octopussy,movie_posters/Octopussy.jpg,"['Action', 'Adventure', 'Thriller']"
Knocked Up,movie_posters/Knocked Up.jpg,"['Comedy', 'Romance']"
My Sister's Keeper,movie_posters/My Sister's Keeper.jpg,"['Drama', 'Family']"
"Welcome Home, Roscoe Jenkins","movie_posters/Welcome Home, Roscoe Jenkins.jpg","['Comedy', 'Romance']"
A Passage to India,movie_posters/A Passage to India.jpg,"['Adventure', 'Drama', 'History']"
Notes on a Scandal,movie_posters/Notes on a Scandal.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
Rendition,movie_posters/Rendition.jpg,"['Drama', 'Thriller']"
Limitless,movie_posters/Limitless.jpg,"['Comedy', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']"
Star Trek VI: The Undiscovered Country,movie_posters/Star Trek VI: The Undiscovered Country.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Divine Secrets of the Ya-Ya Sisterhood,movie_posters/Divine Secrets of the Ya-Ya Sisterhood.jpg,['Drama']
Kiss the Girls,movie_posters/Kiss the Girls.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Blues Brothers,movie_posters/The Blues Brothers.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Music', 'Musical']"
The Sisterhood of the Traveling Pants 2,movie_posters/The Sisterhood of the Traveling Pants 2.jpg,"['Comedy', 'Drama', 'Romance']"
Joyful Noise,movie_posters/Joyful Noise.jpg,"['Comedy', 'Drama', 'Music']"
About a Boy,movie_posters/About a Boy.jpg,"['Comedy', 'Drama', 'Romance']"
Lake Placid,movie_posters/Lake Placid.jpg,"['Action', 'Comedy', 'Horror']"
Lucky Number Slevin,movie_posters/Lucky Number Slevin.jpg,"['Crime', 'Drama', 'Thriller']"
The Right Stuff,movie_posters/The Right Stuff.jpg,"['Adventure', 'Biography', 'Drama', 'History']"
Anonymous,movie_posters/Anonymous.jpg,"['Drama', 'Thriller']"
